Date,Time,Lat,Lon
18/1/2026,6:39:4,14.214553,101.179087
18/1/2026,6:39:5,14.214546,101.179075
18/1/2026,6:39:6,14.214538,101.17907
18/1/2026,6:39:7,14.214532,101.179061
18/1/2026,6:39:8,14.214526,101.179052
18/1/2026,6:39:9,14.214517,101.179049
18/1/2026,6:39:10,14.214512,101.179051
18/1/2026,6:39:11,14.214508,101.179049
18/1/2026,6:39:12,14.214502,101.179046
18/1/2026,6:39:13,14.214493,101.17904
18/1/2026,6:39:14,14.214488,101.179039
18/1/2026,6:39:15,14.214482,101.17904
18/1/2026,6:39:16,14.214477,101.179042
18/1/2026,6:39:17,14.214471,101.179044
18/1/2026,6:39:18,14.214466,101.179052
18/1/2026,6:39:19,14.214465,101.179059
18/1/2026,6:39:20,14.214467,101.179061
18/1/2026,6:39:21,14.214471,101.179065
18/1/2026,6:39:22,14.214478,101.179072
18/1/2026,6:39:23,14.214483,101.179075
18/1/2026,6:39:24,14.214491,101.17908
18/1/2026,6:39:25,14.214503,101.179086
18/1/2026,6:39:26,14.214513,101.179095
18/1/2026,6:39:27,14.214517,101.1791
18/1/2026,6:39:28,14.214523,101.179109
18/1/2026,6:39:29,14.214536,101.179116
18/1/2026,6:39:30,14.214541,101.179119
18/1/2026,6:39:31,14.214544,101.17912
18/1/2026,6:39:32,14.214542,101.179123
18/1/2026,6:39:33,14.214545,101.179129
18/1/2026,6:39:34,14.214545,101.179138
18/1/2026,6:39:35,14.214548,101.179148
18/1/2026,6:39:36,14.214551,101.179157
18/1/2026,6:39:37,14.214555,101.179166
18/1/2026,6:39:38,14.214557,101.179175
18/1/2026,6:39:39,14.214564,101.179179
18/1/2026,6:39:40,14.214572,101.179184
18/1/2026,6:39:41,14.214576,101.179188
18/1/2026,6:39:42,14.214579,101.179191
18/1/2026,6:39:43,14.214583,101.179195
18/1/2026,6:39:44,14.214589,101.179202
18/1/2026,6:39:45,14.214592,101.179206
18/1/2026,6:39:46,14.214595,101.179212
18/1/2026,6:39:47,14.214596,101.179218
18/1/2026,6:39:48,14.214594,101.17922
18/1/2026,6:39:49,14.214586,101.179215
18/1/2026,6:39:50,14.214583,101.179212
18/1/2026,6:39:51,14.214583,101.179212
18/1/2026,6:39:52,14.214587,101.179217
18/1/2026,6:39:53,14.214591,101.179222
18/1/2026,6:39:54,14.214595,101.179225
18/1/2026,6:39:55,14.214597,101.179228
18/1/2026,6:39:56,14.2146,101.179231
18/1/2026,6:39:57,14.2146,101.17923
18/1/2026,6:39:58,14.214605,101.17923
18/1/2026,6:39:59,14.214607,101.179232
18/1/2026,6:40:0,14.214608,101.179236
18/1/2026,6:40:1,14.21461,101.179244
18/1/2026,6:40:2,14.214608,101.179254
18/1/2026,6:40:3,14.214607,101.179262
18/1/2026,6:40:4,14.214611,101.179267
18/1/2026,6:40:5,14.214615,101.179269
18/1/2026,6:40:6,14.214621,101.179266
18/1/2026,6:40:7,14.214628,101.179265
18/1/2026,6:40:8,14.214634,101.179267
18/1/2026,6:40:9,14.214638,101.179272
18/1/2026,6:40:10,14.214645,101.179276
18/1/2026,6:40:11,14.214652,101.17928
18/1/2026,6:40:12,14.214656,101.179286
18/1/2026,6:40:13,14.214662,101.179293
18/1/2026,6:40:14,14.214667,101.179299
18/1/2026,6:40:15,14.214672,101.179304
18/1/2026,6:40:16,14.214679,101.179311
18/1/2026,6:40:17,14.214687,101.179319
18/1/2026,6:40:18,14.214695,101.179324
18/1/2026,6:40:19,14.214701,101.179328
18/1/2026,6:40:20,14.214707,101.179336
18/1/2026,6:40:21,14.214714,101.179343
18/1/2026,6:40:22,14.214718,101.179349
18/1/2026,6:40:23,14.214722,101.179354
18/1/2026,6:40:24,14.214726,101.179359
18/1/2026,6:40:25,14.214731,101.179361
18/1/2026,6:40:26,14.214733,101.179363
18/1/2026,6:40:27,14.214734,101.179364
18/1/2026,6:40:28,14.214734,101.179364
18/1/2026,6:40:29,14.214735,101.179363
18/1/2026,6:40:30,14.214735,101.179363
18/1/2026,6:40:31,14.214737,101.179365
18/1/2026,6:40:32,14.21474,101.179367
18/1/2026,6:40:33,14.214744,101.179368
18/1/2026,6:40:34,14.214747,101.179369
18/1/2026,6:40:35,14.214747,101.179368
18/1/2026,6:40:36,14.214747,101.179367
18/1/2026,6:40:37,14.214747,101.179366
18/1/2026,6:40:38,14.214747,101.179365
18/1/2026,6:40:39,14.214748,101.179365
18/1/2026,6:40:40,14.214749,101.179363
18/1/2026,6:40:41,14.214751,101.179361
18/1/2026,6:40:42,14.214755,101.179357
18/1/2026,6:40:43,14.214758,101.179353
18/1/2026,6:40:44,14.214761,101.179348
18/1/2026,6:40:45,14.214761,101.179343
18/1/2026,6:40:46,14.214761,101.179338
18/1/2026,6:40:47,14.214762,101.179333
18/1/2026,6:40:48,14.214759,101.179328
18/1/2026,6:40:49,14.214758,101.179321
18/1/2026,6:40:50,14.214757,101.179314
18/1/2026,6:40:51,14.214754,101.179308
18/1/2026,6:40:52,14.214751,101.179301
18/1/2026,6:40:53,14.214749,101.179296
18/1/2026,6:40:54,14.21475,101.179288
18/1/2026,6:40:55,14.214749,101.179276
18/1/2026,6:40:56,14.214746,101.179267
18/1/2026,6:40:57,14.214743,101.179262
18/1/2026,6:40:58,14.214746,101.179254
18/1/2026,6:40:59,14.214745,101.179246
18/1/2026,6:41:0,14.214744,101.179239
18/1/2026,6:41:1,14.214743,101.179233
18/1/2026,6:41:2,14.214741,101.179226
18/1/2026,6:41:3,14.214739,101.179218
18/1/2026,6:41:4,14.214739,101.179216
18/1/2026,6:41:5,14.214738,101.179217
18/1/2026,6:41:6,14.214737,101.179218
18/1/2026,6:41:7,14.214736,101.179218
18/1/2026,6:41:8,14.214732,101.179214
18/1/2026,6:41:9,14.214728,101.179208
18/1/2026,6:41:10,14.214726,101.179203
18/1/2026,6:41:11,14.214721,101.179198
18/1/2026,6:41:12,14.214715,101.179192
18/1/2026,6:41:13,14.214711,101.179184
18/1/2026,6:41:14,14.214706,101.179177
18/1/2026,6:41:15,14.214698,101.179171
18/1/2026,6:41:16,14.214692,101.17917
18/1/2026,6:41:17,14.214685,101.179172
18/1/2026,6:41:18,14.214674,101.179177
18/1/2026,6:41:19,14.214666,101.179182
18/1/2026,6:41:20,14.214659,101.179186
18/1/2026,6:41:21,14.214654,101.179193
18/1/2026,6:41:22,14.21465,101.179196
18/1/2026,6:41:23,14.214646,101.179196
18/1/2026,6:41:24,14.214641,101.179194
18/1/2026,6:41:25,14.214636,101.179188
18/1/2026,6:41:26,14.214632,101.179183
18/1/2026,6:41:27,14.214629,101.179182
18/1/2026,6:41:28,14.214624,101.179179
18/1/2026,6:41:29,14.214624,101.17918
18/1/2026,6:41:30,14.214624,101.179181
18/1/2026,6:41:31,14.21462,101.179181
18/1/2026,6:41:32,14.214619,101.179182
18/1/2026,6:41:33,14.214623,101.179182
18/1/2026,6:41:34,14.214626,101.179183
18/1/2026,6:41:35,14.214628,101.179182
18/1/2026,6:41:36,14.214628,101.179179
18/1/2026,6:41:37,14.214628,101.179178
18/1/2026,6:41:38,14.214624,101.179178
18/1/2026,6:41:39,14.214617,101.179178
18/1/2026,6:41:40,14.214609,101.179177
18/1/2026,6:41:41,14.214602,101.179174
18/1/2026,6:41:42,14.214596,101.179171
18/1/2026,6:41:43,14.214591,101.179167
18/1/2026,6:41:44,14.214583,101.17916
18/1/2026,6:41:45,14.214575,101.179157
18/1/2026,6:41:46,14.214569,101.179154
18/1/2026,6:41:47,14.214564,101.17915
18/1/2026,6:41:48,14.214557,101.179145
18/1/2026,6:41:49,14.21455,101.179142
18/1/2026,6:41:50,14.214543,101.179137
18/1/2026,6:41:51,14.214537,101.179131
18/1/2026,6:41:52,14.214531,101.179124
18/1/2026,6:41:53,14.214523,101.179119
18/1/2026,6:41:54,14.214519,101.179113
18/1/2026,6:41:55,14.214515,101.179107
18/1/2026,6:41:56,14.21451,101.1791
18/1/2026,6:41:57,14.214503,101.179093
18/1/2026,6:41:58,14.214498,101.179088
18/1/2026,6:41:59,14.214493,101.179082
18/1/2026,6:42:0,14.214486,101.179076
18/1/2026,6:42:1,14.214477,101.17907
18/1/2026,6:42:2,14.214468,101.179066
18/1/2026,6:42:3,14.21446,101.179062
18/1/2026,6:42:4,14.214451,101.179052
18/1/2026,6:42:5,14.214443,101.179048
18/1/2026,6:42:6,14.214434,101.179046
18/1/2026,6:42:7,14.214425,101.179046
18/1/2026,6:42:8,14.214419,101.179046
18/1/2026,6:42:9,14.214411,101.179047
18/1/2026,6:42:10,14.214403,101.179049
18/1/2026,6:42:11,14.214397,101.179053
18/1/2026,6:42:12,14.214392,101.179056
18/1/2026,6:42:13,14.214382,101.179057
18/1/2026,6:42:14,14.214371,101.179058
18/1/2026,6:42:15,14.214363,101.179059
18/1/2026,6:42:16,14.214357,101.17906
18/1/2026,6:42:17,14.214351,101.179064
18/1/2026,6:42:18,14.214348,101.17907
18/1/2026,6:42:19,14.214344,101.179075
18/1/2026,6:42:20,14.214346,101.179082
18/1/2026,6:42:21,14.21435,101.179088
18/1/2026,6:42:22,14.214353,101.179093
18/1/2026,6:42:23,14.214357,101.1791
18/1/2026,6:42:24,14.214357,101.179104
18/1/2026,6:42:25,14.214353,101.179107
18/1/2026,6:42:26,14.214353,101.179108
18/1/2026,6:42:27,14.214354,101.179112
18/1/2026,6:42:28,14.214359,101.179119
18/1/2026,6:42:29,14.214362,101.179124
18/1/2026,6:42:30,14.214361,101.17913
18/1/2026,6:42:31,14.214357,101.179139
18/1/2026,6:42:32,14.214355,101.179148
18/1/2026,6:42:33,14.214352,101.179154
18/1/2026,6:42:34,14.214349,101.179161
18/1/2026,6:42:35,14.214347,101.179169
18/1/2026,6:42:36,14.214346,101.179176
18/1/2026,6:42:37,14.214344,101.179181
18/1/2026,6:42:38,14.214339,101.179187
18/1/2026,6:42:39,14.214336,101.179196
18/1/2026,6:42:40,14.214334,101.179203
18/1/2026,6:42:41,14.214329,101.179209
18/1/2026,6:42:42,14.21432,101.179214
18/1/2026,6:42:43,14.214311,101.179219
18/1/2026,6:42:44,14.214304,101.179222
18/1/2026,6:42:45,14.214297,101.179225
18/1/2026,6:42:46,14.214288,101.179227
18/1/2026,6:42:47,14.214279,101.179228
18/1/2026,6:42:48,14.21427,101.179231
18/1/2026,6:42:49,14.214265,101.179236
18/1/2026,6:42:50,14.214263,101.179242
18/1/2026,6:42:51,14.214267,101.179249
18/1/2026,6:42:52,14.214272,101.179253
18/1/2026,6:42:53,14.214277,101.179258
18/1/2026,6:42:54,14.214284,101.179262
18/1/2026,6:42:55,14.214287,101.179264
18/1/2026,6:42:56,14.214291,101.179263
18/1/2026,6:42:57,14.214291,101.17926
18/1/2026,6:42:58,14.214289,101.179257
18/1/2026,6:42:59,14.214284,101.179253
18/1/2026,6:43:0,14.214278,101.17925
18/1/2026,6:43:1,14.214271,101.179245
18/1/2026,6:43:2,14.214265,101.179239
18/1/2026,6:43:3,14.214258,101.179234
18/1/2026,6:43:4,14.214251,101.179231
18/1/2026,6:43:5,14.214244,101.17923
18/1/2026,6:43:6,14.21424,101.179226
18/1/2026,6:43:7,14.214233,101.179222
18/1/2026,6:43:8,14.214223,101.179221
18/1/2026,6:43:9,14.214214,101.179222
18/1/2026,6:43:10,14.214206,101.179224
18/1/2026,6:43:11,14.214197,101.179228
18/1/2026,6:43:12,14.214188,101.179231
18/1/2026,6:43:13,14.21418,101.179233
18/1/2026,6:43:14,14.214172,101.179235
18/1/2026,6:43:15,14.214164,101.179236
18/1/2026,6:43:16,14.214156,101.17924
18/1/2026,6:43:17,14.21415,101.179244
18/1/2026,6:43:18,14.214131,101.179238
18/1/2026,6:43:19,14.214126,101.179238
18/1/2026,6:43:20,14.214125,101.179234
18/1/2026,6:43:21,14.214128,101.179236
18/1/2026,6:43:22,14.214133,101.179239
18/1/2026,6:43:23,14.214139,101.17924
18/1/2026,6:43:24,14.214143,101.179242
18/1/2026,6:43:25,14.214149,101.179239
18/1/2026,6:43:26,14.214154,101.179234
18/1/2026,6:43:27,14.214159,101.179248
18/1/2026,6:43:28,14.214161,101.179261
18/1/2026,6:43:29,14.214166,101.17927
18/1/2026,6:43:30,14.214168,101.179276
18/1/2026,6:43:31,14.21417,101.179281
18/1/2026,6:43:32,14.214172,101.179288
18/1/2026,6:43:33,14.214174,101.179296
18/1/2026,6:43:34,14.214178,101.1793
18/1/2026,6:43:35,14.214181,101.179309
18/1/2026,6:43:36,14.214182,101.179321
18/1/2026,6:43:37,14.214184,101.179334
18/1/2026,6:43:38,14.214184,101.179344
18/1/2026,6:43:39,14.214182,101.179353
18/1/2026,6:43:40,14.214182,101.179364
18/1/2026,6:43:41,14.214183,101.179376
18/1/2026,6:43:42,14.214185,101.179386
18/1/2026,6:43:43,14.214186,101.179395
18/1/2026,6:43:44,14.214186,101.179407
18/1/2026,6:43:45,14.214186,101.179418
18/1/2026,6:43:46,14.214185,101.179428
18/1/2026,6:43:47,14.214183,101.179435
18/1/2026,6:43:48,14.214183,101.179444
18/1/2026,6:43:49,14.214186,101.179454
18/1/2026,6:43:50,14.214189,101.179459
18/1/2026,6:43:51,14.214192,101.179466
18/1/2026,6:43:52,14.214195,101.179472
18/1/2026,6:43:53,14.214203,101.179475
18/1/2026,6:43:54,14.214212,101.179477
18/1/2026,6:43:55,14.21422,101.179478
18/1/2026,6:43:56,14.214228,101.179476
18/1/2026,6:43:57,14.214237,101.179472
18/1/2026,6:43:58,14.214244,101.17947
18/1/2026,6:43:59,14.214251,101.17947
18/1/2026,6:44:0,14.214261,101.179469
18/1/2026,6:44:1,14.21427,101.179467
18/1/2026,6:44:2,14.214279,101.179464
18/1/2026,6:44:3,14.214288,101.179464
18/1/2026,6:44:4,14.214293,101.179459
18/1/2026,6:44:5,14.214299,101.179457
18/1/2026,6:44:6,14.214304,101.179454
18/1/2026,6:44:7,14.21431,101.179451
18/1/2026,6:44:8,14.214318,101.179447
18/1/2026,6:44:9,14.214326,101.179444
18/1/2026,6:44:10,14.214333,101.179442
18/1/2026,6:44:11,14.214341,101.179444
18/1/2026,6:44:12,14.214348,101.179446
18/1/2026,6:44:13,14.214352,101.17945
18/1/2026,6:44:14,14.214356,101.179457
18/1/2026,6:44:15,14.214363,101.179461
18/1/2026,6:44:16,14.21437,101.179462
18/1/2026,6:44:17,14.214375,101.179462
18/1/2026,6:44:18,14.214381,101.179465
18/1/2026,6:44:19,14.214388,101.179469
18/1/2026,6:44:20,14.214397,101.179473
18/1/2026,6:44:21,14.214405,101.179474
18/1/2026,6:44:22,14.214413,101.179476
18/1/2026,6:44:23,14.214422,101.179474
18/1/2026,6:44:24,14.21443,101.179472
18/1/2026,6:44:25,14.214436,101.179471
18/1/2026,6:44:26,14.214444,101.17947
18/1/2026,6:44:27,14.21445,101.179464
18/1/2026,6:44:28,14.214454,101.179458
18/1/2026,6:44:29,14.214461,101.179453
18/1/2026,6:44:30,14.21447,101.179448
18/1/2026,6:44:31,14.214479,101.179445
18/1/2026,6:44:32,14.214486,101.179446
18/1/2026,6:44:33,14.214493,101.179449
18/1/2026,6:44:34,14.214502,101.17945
18/1/2026,6:44:35,14.21451,101.179452
18/1/2026,6:44:36,14.214519,101.179457
18/1/2026,6:44:37,14.214529,101.179461
18/1/2026,6:44:38,14.214537,101.179464
18/1/2026,6:44:39,14.214545,101.179466
18/1/2026,6:44:40,14.214553,101.17947
18/1/2026,6:44:41,14.214563,101.179473
18/1/2026,6:44:42,14.214574,101.179473
18/1/2026,6:44:43,14.214582,101.179471
18/1/2026,6:44:44,14.214591,101.17947
18/1/2026,6:44:45,14.214599,101.179469
18/1/2026,6:44:46,14.214607,101.17947
18/1/2026,6:44:47,14.214614,101.179475
18/1/2026,6:44:48,14.21462,101.179483
18/1/2026,6:44:49,14.214627,101.179486
18/1/2026,6:44:50,14.214634,101.179487
18/1/2026,6:44:51,14.214642,101.179489
18/1/2026,6:44:52,14.214651,101.17949
18/1/2026,6:44:53,14.214662,101.179491
18/1/2026,6:44:54,14.214672,101.179492
18/1/2026,6:44:55,14.21468,101.17949
18/1/2026,6:44:56,14.214687,101.179489
18/1/2026,6:44:57,14.214696,101.179483
18/1/2026,6:44:58,14.214704,101.179475
18/1/2026,6:44:59,14.214712,101.17947
18/1/2026,6:45:0,14.214721,101.179468
18/1/2026,6:45:1,14.214729,101.179463
18/1/2026,6:45:2,14.214734,101.179457
18/1/2026,6:45:3,14.214737,101.179451
18/1/2026,6:45:4,14.214738,101.179442
18/1/2026,6:45:5,14.214743,101.179432
18/1/2026,6:45:6,14.214747,101.179425
18/1/2026,6:45:7,14.214752,101.17942
18/1/2026,6:45:8,14.214758,101.179417
18/1/2026,6:45:9,14.21476,101.179413
18/1/2026,6:45:10,14.214764,101.179408
18/1/2026,6:45:11,14.214768,101.179401
18/1/2026,6:45:12,14.214769,101.179386
18/1/2026,6:45:13,14.214767,101.179378
18/1/2026,6:45:14,14.214766,101.179369
18/1/2026,6:45:15,14.214765,101.179359
18/1/2026,6:45:16,14.214765,101.179348
18/1/2026,6:45:17,14.214765,101.17934
18/1/2026,6:45:18,14.214767,101.179331
18/1/2026,6:45:19,14.214771,101.179323
18/1/2026,6:45:20,14.214775,101.179315
18/1/2026,6:45:21,14.214781,101.17931
18/1/2026,6:45:22,14.214787,101.179304
18/1/2026,6:45:23,14.214792,101.1793
18/1/2026,6:45:24,14.214798,101.179299
18/1/2026,6:45:25,14.214803,101.179299
18/1/2026,6:45:26,14.214804,101.179293
18/1/2026,6:45:27,14.214807,101.179287
18/1/2026,6:45:28,14.214811,101.17928
18/1/2026,6:45:29,14.214814,101.179271
18/1/2026,6:45:30,14.214816,101.179263
18/1/2026,6:45:31,14.214818,101.179255
18/1/2026,6:45:32,14.214818,101.179246
18/1/2026,6:45:33,14.214815,101.179236
18/1/2026,6:45:34,14.214811,101.179229
18/1/2026,6:45:35,14.214809,101.17922
18/1/2026,6:45:36,14.214807,101.179209
18/1/2026,6:45:37,14.214805,101.179202
18/1/2026,6:45:38,14.2148,101.179191
18/1/2026,6:45:39,14.214795,101.179185
18/1/2026,6:45:40,14.214787,101.17918
18/1/2026,6:45:41,14.214781,101.179175
18/1/2026,6:45:42,14.214774,101.179172
18/1/2026,6:45:43,14.214766,101.179168
18/1/2026,6:45:44,14.214758,101.179166
18/1/2026,6:45:45,14.214749,101.179165
18/1/2026,6:45:46,14.21474,101.179169
18/1/2026,6:45:47,14.214733,101.179171
18/1/2026,6:45:48,14.214729,101.179178
18/1/2026,6:45:49,14.214726,101.179187
18/1/2026,6:45:50,14.214724,101.179195
18/1/2026,6:45:51,14.214718,101.179198
18/1/2026,6:45:52,14.214709,101.179201
18/1/2026,6:45:53,14.2147,101.1792
18/1/2026,6:45:54,14.214693,101.179198
18/1/2026,6:45:55,14.214686,101.179195
18/1/2026,6:45:56,14.214681,101.179191
18/1/2026,6:45:57,14.214677,101.179183
18/1/2026,6:45:58,14.214672,101.179173
18/1/2026,6:45:59,14.214666,101.179165
18/1/2026,6:46:0,14.214661,101.179161
18/1/2026,6:46:1,14.214655,101.179157
18/1/2026,6:46:2,14.214646,101.179155
18/1/2026,6:46:3,14.214639,101.179155
18/1/2026,6:46:4,14.214633,101.179155
18/1/2026,6:46:5,14.214624,101.179158
18/1/2026,6:46:6,14.214616,101.179158
18/1/2026,6:46:7,14.21461,101.179155
18/1/2026,6:46:8,14.214602,101.179151
18/1/2026,6:46:9,14.214594,101.179147
18/1/2026,6:46:10,14.214588,101.179146
18/1/2026,6:46:11,14.214581,101.179142
18/1/2026,6:46:12,14.214571,101.179139
18/1/2026,6:46:13,14.214564,101.179137
